Date,Close,High,Low,Open,Volume
2019-04-18,263.47625732421875,263.7488168186883,262.2407430010024,263.54895094587465,68708500
2019-04-22,263.7033996582031,263.85785282448956,262.61324475754793,262.7040979303931,40160100
2019-04-23,266.0744323730469,266.31064498451485,263.83958936860773,264.0757742555908,52246600
2019-04-24,265.48382568359375,266.32870130944343,265.3384662655216,265.9925697846091,50392900
2019-04-25,265.3203430175781,265.98354032418604,264.1211760470203,265.38394297666673,57770900
2019-04-26,266.5559387207031,266.6286045998115,264.5845336593665,265.3658374133363,50916400
2019-04-29,266.9738464355469,267.5007780585327,266.55595522470475,266.64680837258044,57197700
2019-04-30,267.1101379394531,267.40085695077084,265.2023602733463,266.6286467064229,81111700
2019-05-01,265.10235595703125,267.9549836531513,265.0932623259975,267.74602421076844,71671900
2019-05-02,264.53009033203125,265.9109918844114,263.02201652979636,264.98432842699987,65030200
2019-05-03,267.1192626953125,267.4008881064361,264.63911262611686,266.02001422852356,56543700
2019-05-06,266.01995849609375,266.4651028801918,262.4587202498444,262.7766924061237,107198100
2019-05-07,261.57745361328125,264.19386858498655,259.651489182577,263.5942711769304,144729900
2019-05-08,261.2140808105469,262.94017951789175,260.61448337493516,261.2140808105469,91568300
2019-05-09,260.42364501953125,261.032308207052,257.37115227974715,259.12453143472453,103471100
2019-05-10,261.7319030761719,262.49501947823865,256.46272640787765,259.47887294305815,112429300
2019-05-13,255.15455627441406,257.54385259241246,254.30968024755538,256.5718043421764,127290500
2019-05-14,257.4621276855469,259.00654818427677,256.0540007848451,256.181173025316,77003200
2019-05-15,258.9701843261719,259.61519456810805,255.60881180294714,255.81777127827374,73956400
2019-05-16,261.3684997558594,262.7402793664925,259.60605447911684,259.6787203446248,76749600
2019-05-17,259.67877197265625,262.186174560651,259.02466815511355,259.04285541846747,100353000
2019-05-20,257.9618225097656,259.78784077968186,257.20777175433113,258.06174158185127,62877600
2019-05-21,260.2874755859375,260.6690199918842,259.4153186376545,259.66969081644834,46847100
2019-05-22,259.4880065917969,260.45098894228386,259.0065154165534,259.3244875642397,49482500
2019-05-23,256.3174743652344,257.28952277548643,254.89116015531945,257.2441100577661,98733800
2019-05-24,256.89874267578125,258.1887902949285,256.27189226059744,257.77087153515487,55268100
2019-05-28,254.50958251953125,258.14348704302836,254.49142297773065,257.1805045622609,70029400
2019-05-29,252.80166625976562,253.79190200675544,251.3844455829276,253.38310434487553,104972900
2019-05-30,253.4920196533203,254.4095891493528,252.38367798837925,253.5646855237911,62523800
2019-05-31,250.07615661621094,251.75684261377074,250.0489034475796,250.92106029275266,86862800
2019-06-03,249.44024658203125,251.23901120736562,248.09569220418228,250.11250990871295,96428000
2019-06-04,254.854736328125,254.99100216459775,251.3025923268239,251.756830264722,77231900
2019-06-05,257.0623474121094,257.08960058166844,254.66398531745557,256.49000312688355,71169700
2019-06-06,258.73394775390625,259.41530473822075,256.7080640642159,257.36216787813726,69430400
2019-06-07,261.3230895996094,262.41327177987216,259.58789728700805,259.7605099276244,74272200
2019-06-10,262.5223388671875,264.2030251915875,262.43148571258666,262.8857237611007,60799100
2019-06-11,262.4587097167969,264.7298997069465,261.8046058906543,264.35742122162355,58641300
2019-06-12,261.9954833984375,262.7858533131507,261.4776452734546,262.2226024647112,47096300
2019-06-13,263.0764465332031,263.4398590833029,262.2043174068308,262.9129275203493,48945200
2019-06-14,262.7857971191406,263.39446056088036,262.0135869140401,262.7857971191406,52324700
2019-06-17,262.88568115234375,263.6578912545552,262.7130685039264,263.02194699991384,39205700
2019-06-18,265.6384582519531,266.70138769643,264.3575033725049,264.7209160634515,85434800
2019-06-19,266.238037109375,266.77403474880145,264.79356325576947,265.7747053683056,78674400
2019-06-20,268.7817077636719,269.19053307128024,266.30158591927926,268.94525452140834,116570000
2019-06-21,268.3909606933594,269.77855018867484,268.1718749465535,268.5096414259882,83309500
2019-06-24,268.0623779296875,268.9204732045777,267.90717359293177,268.6009823889405,47582700
2019-06-25,265.4332580566406,268.14455628874236,265.32371515584197,268.11717056354274,82028700
2019-06-26,265.16851806640625,266.84824092975055,265.0589751626086,266.3370221391386,51584900
2019-06-27,266.10870361328125,266.61992222166543,265.5518514310261,265.9352514576518,40355200
2019-06-28,267.47808837890625,267.98016920994723,266.57433173930076,267.09466043097495,59350900
2019-07-01,269.90643310546875,271.0566892689861,268.69226763079297,270.83757561063345,78705600
2019-07-02,270.6092834472656,270.66405488315536,269.0117182287195,269.8607033443371,61504500
2019-07-03,272.7729187011719,272.79119442471,271.14796728835677,271.29403377998824,40898900
2019-07-05,272.4625244140625,272.62686662112566,270.2259492784062,271.53138191759336,51677300
2019-07-08,270.96533203125,272.2799022422643,270.4175898001062,271.138784202101,45841800
2019-07-09,271.3031311035156,271.6043740442011,269.7420892376661,269.7968606814271,41101300
2019-07-10,272.5993957519531,273.5579516309421,271.8417056237564,272.3803100010196,58448500
2019-07-11,273.2383728027344,273.4848442182302,272.2250735685969,273.2475106601191,50826100
2019-07-12,274.46173095703125,274.534778119614,273.4210456945298,273.73142648718215,40326000
2019-07-15,274.55303955078125,274.89994394187124,274.0418208247532,274.89994394187124,33900000
2019-07-16,273.6675109863281,274.6717005041235,273.35713020070574,274.46172474061615,36650100
2019-07-17,271.8052062988281,273.80444753247224,271.8052062988281,273.64013320461027,36036300
2019-07-18,272.8002624511719,273.183690415123,270.8558204876486,271.30312989614964,51392600
2019-07-19,271.28485107421875,273.9322393596294,271.1113989030993,273.9048536409962,58678600
2019-07-22,271.9512634277344,272.4990056944634,271.16618753757496,271.68651622460504,43638100
2019-07-23,273.89581298828125,273.89581298828125,272.24347570589333,273.08335114093205,44564500
2019-07-24,275.1829833984375,275.1829833984375,273.03767525972864,273.1289703025252,47213200
2019-07-25,273.86834716796875,274.78124165852864,273.05585769889257,274.7264702178414,55394100
2019-07-26,275.7032165527344,275.9040544131763,274.43428010282315,274.5620986773422,45084100
2019-07-29,275.201171875,275.7032805723585,274.64431959497995,275.58459982826776,38126500
2019-07-30,274.5256042480469,274.9364178705288,273.402734110102,273.78616201504025,45849000
2019-07-31,271.5222473144531,274.9638779527601,269.4865100880384,274.7721500187746,104245200
2019-08-01,269.15777587890625,274.66252788049036,268.35442436634906,271.6773732847763,142646600
2019-08-02,267.13116455078125,268.5005062004033,265.5609850115082,268.25403473282915,116749700
2019-08-05,259.09771728515625,263.105309554451,257.1806333105785,262.9957666746458,178745400
2019-08-06,262.73101806640625,262.9501316841701,259.5176395522632,261.00566200007023,120711700
2019-08-07,262.88623046875,263.66219636617484,257.4727727660893,259.6271904151632,140572300
2019-08-08,268.0439758300781,268.0439758300781,263.8355471716073,264.3923992305608,87713900
2019-08-09,266.2183532714844,267.6972382575163,264.41994956220634,267.094724400367,93730000
2019-08-12,262.97747802734375,266.20910391769655,262.01892225906005,264.7028338353356,65527600
2019-08-13,267.0672607421875,268.52789743699776,262.32933630838943,262.6762406575812,94299800
2019-08-14,259.17071533203125,263.5891208975942,259.04292460251406,262.97749724906134,135622100
2019-08-15,259.8554382324219,260.7592228165576,257.7923154132063,260.0654140164801,99556600
2019-08-16,263.6896057128906,264.1277772824949,259.9102087690635,261.5260500099744,83018300
2019-08-19,266.86639404296875,267.551064807946,266.0539325553779,266.7386033203552,53571800
2019-08-20,264.821533203125,266.8937934621607,264.69374247395035,266.3551891091777,51596400
2019-08-21,266.9760437011719,267.3503059804745,266.30962059686954,267.00342942549486,49524700
2019-08-22,266.8938293457031,268.32708043291217,265.10456388141046,267.6880709824726,51666400
2019-08-23,260.0379943847656,267.2589929587435,258.77819556335595,265.5792704833067,149161500
2019-08-26,262.9136657714844,262.9136657714844,260.7044484051585,262.2472426309671,72423800
2019-08-27,261.8820495605469,264.6937803162862,261.1152214978898,264.3194902155851,66668900
2019-08-28,263.7260437011719,263.8903579864432,260.4030951270754,261.21558441423247,59696700
2019-08-29,267.09466552734375,267.62415994843155,265.2962622144699,266.30958961519735,57899400
2019-08-30,266.9760437011719,268.61010501799603,266.03576335364005,268.5918571548917,62901200
2019-09-03,265.41497802734375,266.18180617982654,264.0730217956655,265.25980154017464,69101400
2019-09-04,268.42755126953125,268.4457991332107,266.84823349224143,267.6059516546138,46887300
2019-09-05,271.8782653808594,272.8002699449474,268.39100146470435,270.93798509554335,83258100
2019-09-06,272.08819580078125,272.73637095740344,271.51309566504017,272.1977665431089,49584300
2019-09-09,272.2251892089844,273.1745795633693,271.27577099526627,273.0833123880373,51260300
2019-09-10,272.16119384765625,272.22510313764855,270.18933873154316,271.45824737638986,57947100
2019-09-11,274.0965881347656,274.1787453009953,271.8143517639516,272.4716369531193,68821100
2019-09-12,275.0459899902344,276.1140609473488,274.2426383777519,275.00946640984995,72908700
2019-09-13,274.8634338378906,275.84937561453114,274.48914370595605,275.49333334537414,62104800
2019-09-16,274.0144348144531,274.90908151372804,273.3662874766575,273.7223018686493,58191200
2019-09-17,274.708251953125,274.79951912455056,273.6401530259934,273.813605226633,41475500
2019-09-18,274.87249755859375,274.9820404243778,272.2616052003331,274.3156175117584,73375800
2019-09-19,274.8542785644531,276.26928183105116,274.5165120388042,275.2650922552498,76560500
2019-09-20,273.5556640625,275.74757115297905,272.75778256529156,275.4632412059417,89565000
2019-09-23,273.4914245605469,274.2159494542684,272.6293387345952,272.88612847075217,43476800
2019-09-24,271.3454284667969,274.9863575911534,270.373293757441,274.59200686694015,94869400
2019-09-25,272.95037841796875,273.399753534184,269.9330775239842,271.42797187545955,71854000
2019-09-26,272.38177490234375,273.1704763718677,270.96026505006836,272.9595589029418,56179700
2019-09-27,270.9143981933594,273.2530464339072,269.34614729444223,273.14296967939754,84746600
2019-09-30,272.17083740234375,272.8861823792385,271.39131596971833,271.4371602935242,51662400
2019-10-01,268.933349609375,273.7206653234653,268.71325214738687,273.0603449495226,88242400
2019-10-02,264.1828308105469,267.34687302018784,262.8805496604841,267.3376929596415,122539500
2019-10-03,266.3471984863281,266.3747106771356,261.2113749610363,263.9535259341318,85278800
2019-10-04,269.95147705078125,270.2082668672456,266.9525078503682,267.0075602284592,65091200
2019-10-07,268.78668212890625,270.7860039111961,268.50238016677986,269.144368590412,59610500
2019-10-08,264.6138000488281,267.6586125742788,264.5771078048639,266.9157555648982,95708100
2019-10-09,267.12664794921875,268.07127022986316,266.01695256818505,266.6497607743232,62359400
2019-10-10,268.933349609375,269.82294750221484,266.8790319962102,267.0441050927013,55296300
2019-10-11,271.7214050292969,273.9774882522208,271.59302415689365,271.71222497127457,98720400
2019-10-14,271.4187927246094,272.0791132315292,271.0702863476261,271.40043260709405,40394800
2019-10-15,274.1059265136719,274.85796366463853,272.35424251041354,272.47347132556496,46754500
2019-10-16,273.6657409667969,274.3627538351146,273.22554588195504,273.6382287739943,48928200
2019-10-17,274.4726867675781,275.3531045536779,273.7756741934284,274.839525179455,45736600
2019-10-18,273.2713623046875,274.5828233410185,272.4092763675782,273.93168285251625,64304000
2019-10-21,275.1238098144531,275.32557512654364,274.1608555450972,274.60107840456067,39048600
2019-10-22,274.2251281738281,275.9584518874311,274.133411556795,275.664969908118,48594700
2019-10-23,275.02301025390625,275.0780346266676,273.75739370443176,273.9683391253382,34352200
2019-10-24,275.4723815917969,276.1143699160268,274.6378079654907,275.9676289279748,35453100
2019-10-25,276.60052490234375,277.1507967850309,274.83966047534307,274.8946848648127,45205400
2019-10-28,278.159423828125,278.6638510701764,277.80176551784507,277.8292776955589,42147000
2019-10-29,278.0769348144531,279.012404992529,277.7559406942894,277.8843495375461,44284900
2019-10-30,278.9299621582031,279.30595278154203,276.9581524667132,278.27879364230284,49643900
2019-10-31,278.18707275390625,278.9207778335639,276.71971857056496,278.9207778335639,69053800
2019-11-01,280.76416015625,280.81000447597097,279.4801833482398,279.64528447280276,71141500
2019-11-04,281.8921813964844,282.46996534913967,281.5161628243121,282.33240440517045,60606900
2019-11-05,281.5803527832031,282.3965943220939,281.28687079250193,282.0939322729386,42933200
2019-11-06,281.6446533203125,281.9197752879836,280.6908505190649,281.58044886519167,46487100
2019-11-07,282.6350402832031,283.9831935186628,282.1581530117423,282.99272672778727,54272300
2019-11-08,283.3320007324219,283.3870251001991,281.58031705690195,282.2864817686958,49032100
2019-11-11,282.7909851074219,282.9652383148632,281.8004902453357,281.9380791897272,35797300
2019-11-12,283.3870849609375,284.29501520902596,282.607535602121,283.15780738410825,46484600
2019-11-13,283.47882080078125,283.882351602387,282.15817962970544,282.3874572220729,53917700
2019-11-14,283.8915100097656,283.9740745742894,282.5525366770944,283.19452514524545,51219900
2019-11-15,285.94580078125,285.9916450966482,284.5426232766785,285.23960800583666,62023600
2019-11-18,286.15673828125,286.39519590919787,285.24880806404,285.7073632021032,49228000
2019-11-19,286.0742492675781,286.77126214944997,285.42310869992843,286.7620820890077,67804700
2019-11-20,285.0104064941406,286.0009014604465,283.4421554501446,285.47814178311785,79406200
2019-11-21,284.5517883300781,285.23046894962187,283.74475481675614,285.120420197259,54664700
2019-11-22,285.1846008300781,285.4413905853551,284.1666218677963,285.3038296428825,44850200
2019-11-25,287.39483642578125,287.39483642578125,286.1200677237765,286.1200677237765,48647200
2019-11-26,288.0460205078125,288.2294537819829,287.1105779807151,287.4315722165192,37569000
2019-11-27,289.33001708984375,289.33001708984375,288.3120099286789,288.53210748223233,44444600
2019-11-29,288.2569580078125,289.00899522794373,288.0276804154301,288.76135751585883,36592700
2019-12-02,285.808349609375,288.57801343707604,285.37730652475994,288.5138089804754,75767800
2019-12-03,283.8915100097656,283.9740745742894,281.67211853939165,283.06611625642006,73941700
2019-12-04,285.6431579589844,286.2484540980765,284.5976668009049,284.9461731829262,49080000
2019-12-05,286.15673828125,286.3676837204335,284.8360972445894,286.34935159058534,40709000
2019-12-06,288.7705383300781,289.1740691327643,288.07352549125886,288.0827055511341,48927000
2019-12-09,287.8625183105469,289.05475022731605,287.7891338303889,288.3760977197378,34838500
2019-12-10,287.5415954589844,288.4770379030368,286.88127491377514,287.8075652865232,52649800
2019-12-11,288.3578186035156,288.61460835531767,287.45904047821665,288.0001321699429,53429100
2019-12-12,290.8431396484375,291.63184092504025,288.12850150359975,288.366931105281,96389600
2019-12-13,291.0174255371094,292.25552994791343,289.82516544271226,290.60471473751363,81503900
2019-12-16,293.0167236328125,293.61283969518865,290.9532255790603,292.75993388342044,82749700
2019-12-17,293.0809631347656,293.70459145962394,292.99842656129795,293.40195735690907,61097700
2019-12-18,293.0993347167969,293.70463099168524,293.0443103270789,293.4753533718635,48133000
2019-12-19,294.3006591796875,294.37404366935584,293.0350426187414,293.29183235661577,85310500
2019-12-20,295.5909729003906,296.7337718503196,294.35600639388264,295.34211768506844,147142100
2019-12-23,296.04248046875,296.438769920957,295.89501804164416,296.38347502649003,52990000
2019-12-24,296.0517883300781,296.3190376861017,295.7476381999961,296.27296796970865,20270000
2019-12-26,297.62774658203125,297.636971775455,296.4296527117135,296.4388497795476,30911200
2019-12-27,297.553955078125,298.4202793577317,297.0194283287605,298.36498445695554,42528800
2019-12-30,295.9134216308594,297.7751100457454,295.4249646768268,297.6368728182985,49729100
2019-12-31,296.63232421875,296.8811793880301,295.05636335750785,295.40658313235815,57077300
2020-01-02,299.406494140625,299.4249445292604,297.2499080897125,298.18075269684374,59151200
2020-01-03,297.13922119140625,298.27282282405736,295.93190240507255,295.9871973017303,77709700
2020-01-06,298.2729187011719,298.3558610728196,295.24998004240615,295.3697950655392,55653900
2020-01-07,297.4341735839844,298.180682883535,296.98256105203933,297.7014229007024,40496400
2020-01-08,299.0193786621094,300.24511989652194,297.37889751253545,297.6277245862797,68296000
2020-01-09,301.0468444824219,301.12058975366705,300.00541049933037,300.59526016697095,48473300
2020-01-10,300.1806335449219,301.79346742317296,299.7106267972333,301.6368078824737,53029300
2020-01-13,302.24505615234375,302.2542532198053,300.3741701264257,300.807332315953,47086800
2020-01-14,301.7842102050781,302.86248888986165,301.2220078828355,301.80263246337364,62832800
2020-01-15,302.4661865234375,303.2311180311353,301.60908747701393,301.69202982419193,72056600
2020-01-16,304.9822692871094,304.9822692871094,303.62748779927784,303.8578926228846,54050300
2020-01-17,305.9315185546875,306.14347297991804,304.9177317636267,305.70111374424584,95846000
2020-01-21,305.3324279785156,306.1434573700108,304.89006876539884,304.963785925723,77742400
2020-01-22,305.3692932128906,306.8531147057829,305.2126337039077,306.198744842947,48914900
2020-01-23,305.71954345703125,306.1342833761721,303.5906052066956,304.71498183408573,51963000
2020-01-24,303.00079345703125,306.4660913262452,301.70130675607606,306.3831489571108,87578400
2020-01-27,298.1437683105469,299.63678669967504,297.36961166898345,297.71060622383595,84062500
2020-01-28,301.2681579589844,302.15290464553823,298.23602247126104,299.58157882537694,63834000
2020-01-29,301.0193176269531,302.87178158236674,300.81656023817357,302.64137673718955,53888900
2020-01-30,301.99609375,302.20807623578884,298.1806058848511,298.936312055829,75491800
2020-01-31,296.5125732421875,301.5261842429147,295.59095398654773,301.3694965941974,113845600
2020-02-03,298.7151794433594,300.5952902903992,297.885727875001,298.00554285859624,69083000
2020-02-04,303.26806640625,304.1436160544183,302.0330998305538,302.35567223385743,62573200
2020-02-05,306.7701721191406,306.98215467327867,304.7518518235987,306.22642013305193,65951100
2020-02-06,307.8024597167969,307.9959919171273,306.71492744093933,307.737939608156,50359700
2020-02-07,306.1620178222656,307.81169652356425,305.60904048148353,306.73341742835527,64139400
2020-02-10,308.4474792480469,308.5119993363603,305.23103753073127,305.26791017056513,42070000
2020-02-11,308.9819641113281,310.6039942640948,308.44740939433893,309.81141550345313,54864500
2020-02-12,310.9728088378906,311.18476328486764,310.0603865695281,310.42902867893986,43992700
2020-02-13,310.6409912109375,311.61790539437004,309.2585622956361,309.5350368284611,54501900
2020-02-14,311.13873291015625,311.2585479391228,309.84847130127304,311.0557905344702,64582200
2020-02-18,310.33685302734375,311.20317735243003,308.93597379924495,310.1340956719919,57226200
2020-02-19,311.8206481933594,312.5026374261935,311.02806915256156,311.31376886499675,48814700
2020-02-20,310.5396423339844,312.09718124089915,307.5259291454667,311.2677013491961,74163400
2020-02-21,307.34161376953125,309.48897435964113,306.51213390046263,309.17562717324165,113788200
2020-02-24,297.14849853515625,307.41532261657227,296.06096641698645,297.81206553709535,161088400
2020-02-25,288.14422607421875,299.1667834033539,287.259479551713,298.5493143136413,218913200
2020-02-26,287.0843811035156,293.17627052167495,286.34709699297053,289.55431381198633,194773800
2020-02-27,274.19097900390625,287.1397194882412,274.19097900390625,281.51783588583606,284353500
2020-02-28,273.0389709472656,274.5412150611244,263.1592099084073,266.0715305715117,384975800
2020-03-02,284.8633117675781,284.9278318700118,271.38001663842124,274.8360890826444,238703600
2020-03-03,276.7069396972656,289.2409664464348,274.2462321827983,285.241142492212,300139100
2020-03-04,288.3377990722656,288.5590068284191,279.5547683178019,282.12609402547145,176613400
2020-03-05,278.7530212402344,284.29196333896186,276.4950703799146,281.07552034016794,186366800
2020-03-06,274.1448669433594,275.36141115991785,267.481577457224,270.1726900416959,228667200
2020-03-09,252.7356719970703,261.9149923946826,252.01681006458722,253.721783277433,309417300
2020-03-10,265.8134765625,265.90561600093076,252.06290290274615,262.32975639694826,276444100
2020-03-11,252.85545349121094,259.84134342070485,249.648236380309,258.69854450767895,255316300
2020-03-12,228.6629638671875,245.75900460365807,228.26666025764587,235.9345395429325,392220700
2020-03-13,248.2105255126953,250.20122664703806,229.04084057381405,242.4688269429162,329566100
2020-03-16,221.0503692626953,236.76396526708146,218.75553240747965,222.27611041521737,297240000
2020-03-17,232.98536682128906,236.09123349122615,218.4882988607018,225.83359190057925,262070500
2020-03-18,221.18862915039062,228.90257809191633,210.14763401621605,217.73255681991577,327597100
2020-03-19,221.65859985351562,227.99013249539428,214.01838386844972,220.49736487539735,289322000
2020-03-20,212.10647583007812,226.63317182460088,211.82836136680066,224.83471432696115,347158800
2020-03-23,206.6832733154297,212.92223974470284,202.3354595916545,211.5409611483181,326025200
2020-03-24,225.409423828125,226.29012179066643,216.74162164012532,217.3163810300062,235494500
2020-03-25,228.7838592529297,237.64636051460954,222.25751346528352,227.00394676538983,299430300
2020-03-26,242.14254760742188,243.62578706524206,230.87901761960737,231.31472699036135,257632800
2020-03-27,234.9301300048828,241.78094497564413,232.733052958814,234.7910798673419,224341200
2020-03-30,242.55966186523438,243.2827508947583,235.03211240635088,237.04378461879432,171369500
2020-03-31,238.9442138671875,244.11707712576936,237.52584585346548,241.54919023035686,194881100
2020-04-01,228.19056701660156,238.86079135099305,226.10472997204218,229.88704951030172,189554600
2020-04-02,233.4561309814453,234.24410529958328,226.7443664639975,227.30059527896603,177660400
2020-04-03,230.0817413330078,234.83745447565542,227.32843521310534,232.46422347898255,135561200
2020-04-06,245.53546142578125,247.5193378632302,230.06319709474303,239.02765980603888,188061200
2020-04-07,245.7857666015625,254.96344375761925,245.563286374329,254.20326525993815,201427200
2020-04-08,254.03640747070312,255.8626747956298,245.8970090200754,248.4092759127188,153774500
2020-04-09,257.9021301269531,260.6832457144143,255.371304757614,257.3273424744624,189999200
2020-04-13,255.5474090576172,257.2624357579494,251.60749585270358,256.9194360760763,114839100
2020-04-14,263.08428955078125,264.11328880669186,255.40841115216654,260.479313374444,134143400
2020-04-15,257.49420166015625,263.22329232968303,255.36199631073342,257.3180620963484,121775000
2020-04-16,258.73651123046875,259.5986504463034,255.64020531470376,258.7828518498668,131798300
2020-04-17,265.7264099121094,266.3382306118459,261.79574624063554,264.55833199429185,146684800
2020-04-20,261.0448303222656,265.8654429928569,260.82235008210733,261.99039963391493,100109300
2020-04-21,253.11868286132812,257.75387687941804,252.17308517541116,256.53945830995684,126385700
2020-04-22,258.73651123046875,260.49787913224236,256.70629417964756,258.0412321936389,92951600
2020-04-23,258.7179260253906,263.22334843692914,258.4120157283415,260.0250538765477,104709700
2020-04-24,262.3241271972656,263.0008755946464,258.1802633115773,260.24756968011553,85063200
2020-04-27,266.1064758300781,267.2374642960447,263.85377833924446,264.317297738559,77896600
2020-04-28,264.88275146484375,270.1390445256125,264.576812881471,269.7867653282612,105270000
2020-04-29,271.8170166015625,273.36518372014734,269.2213194882799,270.2595983335929,118745600
2020-04-30,269.2862243652344,271.91901100155013,267.53410756055456,270.426463913381,122901700
2020-05-01,262.1571960449219,269.4529836981881,260.9798391752505,264.49332261915083,125180000
2020-05-04,262.8803405761719,263.1862508637982,258.7642869604543,260.2568055153433,80873200
2020-05-05,265.3091735839844,268.14590937668817,263.01010771987677,265.72635226154705,79569900
2020-05-06,263.5107116699219,267.4135361007114,263.0750024134462,267.0241957469929,73632600
2020-05-07,266.69049072265625,268.637277682215,266.18063074583256,266.75539022253605,75250400
2020-05-08,271.1031799316406,271.5759786872925,268.71140441702113,269.8516721196629,76452400
2020-05-11,271.1588134765625,272.54937149439104,268.72997666531137,269.1564065359724,79514200
2020-05-12,265.754150390625,272.7718106288579,265.6150719770152,272.3546602609416,95870800
2020-05-13,261.05401611328125,266.2361573151122,258.6066211856009,265.18859940853537,144721100
2020-05-14,264.1781921386719,264.30796283193826,253.07225947694414,258.5974299268108,121977900
2020-05-15,265.39263916015625,265.43897977898513,260.8130656972084,261.76791443108755,111146300
2020-05-18,273.4764404296875,275.09875829664327,271.3442625495084,271.66870349011685,119703800
2020-05-19,270.66741943359375,274.59805343833324,270.6488888492016,272.8737754879038,95189300
2020-05-20,275.2656555175781,276.1370743523347,274.00489618532396,274.2366559117809,85861700
2020-05-21,273.36517333984375,275.95161920552835,272.2619950358447,275.1358206320525,78293900
2020-05-22,273.8842468261719,274.06038639809736,271.8262202987518,273.0777278868126,63958200
2020-05-26,277.25872802734375,280.1418331588683,273.90285238631657,279.9007940384708,88951400
2020-05-27,281.3840637207031,281.4211531912627,275.20998240295586,280.0769357205021,104817400
2020-05-28,280.8648681640625,284.4525027945705,280.1881198437428,282.4222861245825,90405200
2020-05-29,282.11639404296875,282.70968403671674,277.6202511667875,280.3920875325999,119090800
2020-06-01,283.2567443847656,283.8685934964658,280.9484264154754,281.46756597249663,55758300
2020-06-02,285.60211181640625,285.64848073274067,282.8395541945498,284.1837435306065,74267200
2020-06-03,289.4029235839844,290.36705171683786,287.3263660279691,287.6044663110158,92567600
2020-06-04,288.6426696777344,290.1630262704452,286.5290232058695,288.41091007208706,75794400
2020-06-05,296.0404968261719,297.8296744962455,294.0195595110325,294.0844590014843,150524700
2020-06-08,299.61883544921875,299.8135056003588,296.3093014249984,296.8562507102752,73641200
2020-06-09,297.38470458984375,299.693021527893,296.0590179612521,296.93043646215654,77479200
2020-06-10,295.7253112792969,298.86798569042713,295.0022223081212,297.9687571232368,95000800
2020-06-11,278.6770935058594,289.37512815886856,278.12089291169747,288.73546918460613,209243600
2020-06-12,282.014404296875,286.5290777477144,276.8137313358466,285.7503687194254,194678900
2020-06-15,284.647216796875,285.78748456371153,275.0894502216975,276.276058606375,135782700
2020-06-16,290.1260070800781,292.6104921554906,285.2219930063339,292.4621625770351,137627500
2020-06-17,288.9208984375,291.45172439413864,288.1792504674889,291.1550652061342,83398900
2020-06-18,289.03204345703125,289.5140932606916,286.9276763846873,287.3911956043112,80828700
2020-06-19,287.38031005859375,292.7249189718837,285.4156360502903,292.52939212310895,135549600
2020-06-22,289.22393798828125,289.62431200460514,285.6205150104201,286.77509251441387,74649400
2020-06-23,290.555419921875,292.83667085433774,290.1457256448983,291.8962323891676,68471200
2020-06-24,283.1437072753906,289.1214981418375,281.2907912992377,288.49763649516166,132813500
2020-06-25,286.17913818359375,286.44917037426717,280.52724480367965,282.5663956052271,89468000
2020-06-26,279.3819580078125,285.28527141812714,278.79537750851466,285.07110403823043,127961000
2020-06-29,283.4881896972656,283.6278517197756,278.3391080873022,280.6482910495149,79773300
2020-06-30,287.1195373535156,288.83281950605533,282.89228202620745,283.05055617603404,113394800
2020-07-01,289.1307373046875,290.4063927726795,287.780633318527,288.2461922962647,72396500
2020-07-02,290.7230529785156,293.95403434874066,290.052646721379,292.5945812841058,69344200
2020-07-06,295.2109680175781,295.79757693879446,293.8236112083616,294.57781455979176,61713800
2020-07-07,292.166259765625,295.648632646587,291.7844979040828,293.6560545284682,82910000
2020-07-08,294.4009094238281,294.51263904760174,291.1606366725168,292.9390472100288,54638600
2020-07-09,292.72491455078125,295.2575569343359,289.2797661942762,295.01545713395797,83354200
2020-07-10,295.71392822265625,295.9839605505818,291.2166382607024,292.6598606047346,57550400
2020-07-13,293.1532287597656,300.4811238994006,292.49214284352576,298.0788516258207,102997500
2020-07-14,296.9521789550781,297.7343147018127,290.50882959083464,291.71927168127604,93657000
2020-07-15,299.680419921875,300.7884529328608,297.27811888031056,300.20184387816545,87196500
2020-07-16,298.6934509277344,299.14968980715025,297.1105384329198,297.7623326167789,54622500
2020-07-17,299.5592956542969,300.3507516679263,297.7156717135978,299.70827794990095,62774900
2020-07-20,301.98028564453125,302.73448917373565,298.5351366622467,299.28934019145106,56308800
2020-07-21,302.6226806640625,304.4104113727864,301.62637755014066,303.9634929033391,57292200
2020-07-22,304.34527587890625,304.6618810669734,302.147850604843,302.2595802404093,57792900
2020-07-23,300.7138671875,304.6897593109272,299.33583070652713,303.9821005241788,75738000
2020-07-24,298.77716064453125,299.81068802751037,297.25943369578823,298.84234572691753,73766600
2020-07-27,300.95599365234375,301.1329083647187,298.6747429393844,299.4755192820503,48293000
2020-07-28,299.0472412109375,301.34710427397874,298.749276570797,300.22043080634853,57495000
2020-07-29,302.7251281738281,303.2931250209833,299.8945210434383,299.9317737257446,48454200
2020-07-30,301.64501953125,302.06403405328876,297.62261083083996,299.72691846881526,61861700
2020-07-31,304.0285949707031,304.1310327118667,299.1960909793803,303.4513064410281,84986800
2020-08-03,306.1423645019531,306.9151801141512,305.1553814716891,305.70473780623433,53077900
2020-08-04,307.32489013671875,307.32489013671875,305.27641860176607,305.27641860176607,41917900
