Date,Close,High,Low,Open,Volume,ema_200,momentum,RSI,regime
2019-05-15,26.416000366210938,26.54199981689453,25.003999710083008,25.06100082397461,19316000,16.723225045204163,0.9833320731285389,71.0700801039886,1
2019-05-16,27.801000595092773,27.947999954223633,26.510000228881836,26.535999298095703,29757000,16.788190050125124,1.17688519257635,76.41086799830414,1
2019-05-17,27.350000381469727,27.944000244140625,27.15800094604492,27.667999267578125,16672000,16.85583505153656,1.2342945829102594,71.76484418438459,1
2019-05-20,26.7189998626709,27.299999237060547,26.474000930786133,27.003000259399418,18561000,16.921250052452088,1.2434089172953766,65.74193349642991,1
2019-05-21,27.2810001373291,27.359800338745117,26.951000213623047,27.20400047302246,11104000,16.985695052146912,1.095154007307133,68.29419383671608,1
2019-05-22,27.899999618530273,28.094999313354492,27.138999938964844,27.17099952697754,12520000,17.054260048866272,1.1072507629034516,70.86851751163438,1
2019-05-23,27.16200065612793,27.79800033569336,26.799999237060547,27.5,15303000,17.119050049781798,1.035216636493657,64.17798650570332,1
2019-05-24,27.584999084472656,27.88800048828125,27.25149917602539,27.450000762939453,11634000,17.1861350440979,0.9924159301148576,66.15053090406734,1
2019-05-28,28.243000030517575,28.59600067138672,27.829999923706055,27.834999084472656,15389000,17.25600004196167,1.052543572727299,69.00930933517469,1
2019-05-29,27.26799964904785,28.030000686645508,27.052000045776367,28.0,16738000,17.31912003993988,1.100932233354015,60.813504343926084,1
2019-05-30,27.704999923706055,27.781999588012695,27.079999923706055,27.510000228881836,12909000,17.383035039901735,1.0067362316117547,62.938085813690805,1
2019-05-31,27.489999771118164,27.89699935913086,27.215999603271484,27.336000442504883,10878000,17.449050040245055,0.9038714262889809,61.18059761149165,1
2019-06-03,26.5,27.750999450683594,26.21699905395508,27.42799949645996,25358000,17.509360041618347,0.8220572468200855,53.73925141323832,1
2019-06-04,27.399999618530273,27.40999984741211,26.410999298095703,26.847000122070312,16030000,17.576900038719177,0.8436279612783342,58.66171148097191,1
2019-06-05,29.25200080871582,29.285999298095703,27.711999893188477,27.722000122070312,23421000,17.6535800409317,0.972887399406557,66.54950765086596,1
2019-06-06,29.70599937438965,29.910999298095703,28.900999069213867,29.18400001525879,18673000,17.733515038490296,0.9879542055072121,68.15371276983953,1
2019-06-07,30.5049991607666,30.937000274658203,29.84000015258789,29.86599922180176,23447000,17.818055033683777,1.0459422852416242,70.80716079016166,1
2019-06-10,30.67300033569336,31.559999465942383,30.444000244140625,30.915000915527344,17161000,17.90470003604889,0.987880734221666,71.34774202813672,1
2019-06-11,30.67099952697754,31.150999069213867,29.85700035095215,30.959999084472656,18478000,17.98924003601074,0.9381358544485066,71.33080100369133,1
2019-06-12,31.013999938964844,31.270000457763672,30.200000762939453,30.447999954223633,11246000,18.075565037727355,0.9667702348866751,72.534772993241,1
2019-06-13,30.698999404907227,31.409500122070312,30.56399917602539,31.291000366210938,10434000,18.158770036697387,0.9377011050053001,69.64226195976681,1
2019-06-14,30.51099967956543,30.642000198364254,30.194000244140625,30.541000366210938,7510000,18.239305033683777,0.9523290998932945,67.90189327688022,1
2019-06-17,30.584999084472656,30.788000106811523,30.30500030517578,30.44499969482422,7035000,18.31973002910614,0.9530650946670971,68.23834841466334,1
2019-06-18,30.42099952697754,31.13800048828125,30.374000549316406,31.0,11049000,18.399260025024414,0.9203964578532653,66.57285072519605,1
2019-06-19,32.70199966430664,32.76900100708008,30.239999771118164,30.551000595092773,29802000,18.490365023612977,1.0084756474495213,75.5216533123146,1
2019-06-20,32.80099868774414,33.89400100708008,32.599998474121094,33.150001525878906,31088000,18.5815350151062,1.0572628064151228,75.82416169354659,1
2019-06-21,32.685001373291016,33.137001037597656,32.40999984741211,32.79999923706055,14460000,18.671790022850036,1.0803895648086352,74.65991627869532,1
2019-06-24,31.183000564575195,32.448001861572266,31.104999542236328,32.33399963378906,21796000,18.75772002696991,0.9197808598158057,61.49336355260662,1
2019-06-25,28.40399932861328,30.96299934387207,28.174999237060547,30.698999404907227,49530000,18.83267502307892,0.6859974549060988,45.503830044043866,1
2019-06-26,28.902999877929688,29.552000045776367,28.16900062561035,28.902000427246097,23340000,18.90687002182007,0.694296257229426,48.112775230277244,1
2019-06-27,30.09600067138672,30.243999481201172,28.950000762939453,29.049999237060547,18145000,18.98628502368927,0.7341401017120748,53.80659063725447,1
2019-06-28,30.01499938964844,30.429000854492188,29.233999252319336,30.329999923706055,15009000,19.062480020523072,0.7292734218330483,53.37829516690738,1
2019-07-01,30.468000411987305,30.87700080871582,30.03300094604492,30.86000061035156,13440000,19.138255023956297,0.755069086450354,55.511102496811624,1
2019-07-02,31.195999145507812,31.465999603271484,30.5,30.538999557495117,12988000,19.216485018730165,0.8158322812200103,58.775026125149544,1
2019-07-03,31.33300018310547,31.833999633789062,31.027999877929688,31.089000701904297,9664000,19.295765018463136,0.7807900770603566,59.378998243105265,1
2019-07-05,31.371999740600582,31.39299964904785,30.340999603271484,31.10099983215332,13183000,19.375810017585753,0.8116302340706865,59.56062567195374,1
2019-07-08,32.099998474121094,32.97999954223633,31.29599952697754,31.444000244140625,25487000,19.455170006752013,0.828538759105403,62.895736348855635,1
2019-07-09,32.198001861572266,32.44300079345703,31.950000762939453,32.24100112915039,17407000,19.533860020637512,0.8717592425246723,63.33412871134196,1
2019-07-10,31.900999069213867,32.69900131225586,31.85099983215332,32.452999114990234,12757000,19.609780020713806,0.807217216014467,60.982605517244984,1
2019-07-11,31.5,31.978900909423828,31.423999786376953,31.899999618530273,12383000,19.686520018577575,0.7677759452502428,57.8590428276972,1
2019-07-12,31.00200080871582,31.577800750732425,30.256999969482425,31.5,20248000,19.76044002056122,0.7099835766018283,54.149593780588546,1
2019-07-15,32.402000427246094,32.42900085449219,30.60169982910156,30.993999481201172,18413000,19.841895022392272,0.8080464975443724,61.60249167928552,1
2019-07-16,31.73900032043457,32.47999954223633,31.586999893188477,32.36600112915039,13369000,19.919590020179747,0.7783941336552609,56.88661499279052,1
2019-07-17,32.53200149536133,33.69499969482422,31.90329933166504,31.93199920654297,37482000,20.000025029182435,0.7716059442632102,60.7563276542591,1
2019-07-18,33.1150016784668,33.32600021362305,32.26100158691406,32.57500076293945,16785000,20.08337004184723,0.7661334228515626,63.36008549870938,1
2019-07-19,33.0,33.900001525878906,32.96799850463867,33.314998626708984,14789000,20.166660046577455,0.7834945434449849,62.47946573365386,1
2019-07-22,33.52399826049805,34.08359909057617,33.1510009765625,33.19200134277344,18709000,20.255980038642882,0.7718815076804555,64.87498434968397,1
2019-07-23,33.02199935913086,33.895999908447266,32.86000061035156,33.70000076293945,16641000,20.34099003314972,0.7458100851596081,60.86575280235236,1
2019-07-24,32.957000732421875,33.18259811401367,32.4109992980957,33.05099868774414,18889000,20.431320037841797,0.7208124476405322,60.345736970328126,1
2019-07-25,33.33399963378906,33.874000549316406,32.774600982666016,33.090999603271484,14984000,20.525190033912658,0.7876334412735653,62.35471305592356,1
2019-07-26,33.65399932861328,33.89699935913086,33.231998443603516,33.29399871826172,11202000,20.62321503162384,0.7948799641927082,64.020920590101,1
2019-07-29,31.97100067138672,33.702999114990234,31.353099822998047,33.6349983215332,22234000,20.71296003341675,0.706303117070104,51.18847191499233,1
2019-07-30,31.43000030517578,32.23400115966797,31.035999298095703,31.399999618530273,17761000,20.805060033798217,0.6812881082007625,47.86705922257804,1
2019-07-31,31.788000106811523,32.097999572753906,31.035999298095703,31.650999069213867,18363000,20.899805035591125,0.6751686545100664,50.17115945582763,1
2019-08-01,34.138999938964844,35.07899856567383,32.80099868774414,33.4010009765625,46128000,21.002900032997132,0.7036279601191944,62.03711774722673,1
2019-08-02,33.21900177001953,34.12300109863281,32.266998291015625,34.12300109863281,19806000,21.10114504337311,0.6406876177020271,56.37916017761838,1
2019-08-05,32.138999938964844,32.75,31.339000701904297,31.386999130249023,23913000,21.188925042152405,0.5638654570736126,50.55065636144265,1
2019-08-06,33.266998291015625,33.3380012512207,32.439998626708984,32.74100112915039,17726000,21.286575031280517,0.5976083352133856,55.70168906007059,1
2019-08-07,34.13100051879883,34.28300094604492,32.85300064086914,33.007999420166016,17679000,21.38984003543854,0.6570055940745705,59.20688073086575,1
2019-08-08,35.78099822998047,35.858001708984375,34.23400115966797,34.4010009765625,18852000,21.5052100276947,0.7388831614769888,64.91620071812648,1
2019-08-09,36.994998931884766,37.16299819946289,35.42499923706055,35.45000076293945,23614000,21.623000020980836,0.8306200011023719,68.41848001540241,1
2019-08-12,36.67300033569336,37.23600006103515,36.125,36.70000076293945,17058000,21.740285024642944,0.8214462559971736,66.52165644324829,1
2019-08-13,36.92300033569336,37.06999969482422,35.53300094604492,36.400001525878906,19219000,21.863765025138854,0.801121967594798,67.28012207219082,1
2019-08-14,35.279998779296875,36.694000244140625,34.755001068115234,36.0369987487793,23977000,21.97167001724243,0.7750942782036163,57.982875634384854,1
2019-08-15,35.106998443603516,35.95000076293945,34.768001556396484,35.5,15822000,22.08073000907898,0.7427151971135173,57.088317700984724,1
2019-08-16,35.874000549316406,36.10699844360352,35.14580154418945,35.60900115966797,13206000,22.195850009918214,0.7553456998187753,60.03240719363715,1
2019-08-19,36.18299865722656,36.59099960327149,35.9109992980957,36.374000549316406,12007000,22.31219500541687,0.8084266146448307,61.187691537625035,1
2019-08-20,37.49700164794922,37.630001068115234,35.93199920654297,36.145999908447266,20717000,22.4306050157547,0.8430574054301454,65.72486411073798,1
2019-08-21,38.983001708984375,39.14500045776367,37.75,38.14300155639648,24212000,22.553345022201537,0.8867002454296606,69.99650579919448,1
2019-08-22,38.854000091552734,39.28300094604492,38.00199890136719,39.1879997253418,20848000,22.674840021133424,0.8857503358040737,69.19034415106098,1
2019-08-23,38.275001525878906,40.11640167236328,38.125,38.79899978637695,29024000,22.79570003032684,0.8998809540265165,65.54170810867832,1
2019-08-26,39.59600067138672,39.79600143432617,38.4119987487793,38.86100006103515,19962000,22.92321503162384,0.9303823298722034,69.49425008551844,1
2019-08-27,40.69900131225586,40.96099853515625,39.849998474121094,40.27000045776367,27919000,23.052615036964415,1.089807471889991,72.34651897515879,1
2019-08-28,39.47999954223633,40.78799819946289,39.082000732421875,40.637001037597656,27436000,23.175245032310485,1.0076276483192639,65.10189806624531,1
2019-08-29,39.17100143432617,40.29999923706055,39.17100143432617,40.224998474121094,24074000,23.300650038719176,0.9562026121646054,63.36962897196891,1
2019-08-30,38.53900146484375,39.444000244140625,37.17300033569336,39.36199951171875,29226000,23.425575046539308,0.8895372444516596,59.86119727645396,1
2019-09-03,38.39099884033203,39.279998779296875,38.02000045776367,38.400001525878906,19655000,23.548140039443968,0.8591283074834479,59.03688393128176,1
2019-09-04,38.64899826049805,39.14899826049805,38.25,38.970001220703125,13399000,23.67000503063202,0.8317928127158016,60.06914497580368,1
2019-09-05,39.27199935913086,39.29949951171875,38.03799819946289,38.77000045776367,22185000,23.791320028305055,0.8280500731625309,62.52494817225126,1
2019-09-06,38.04199981689453,39.57500076293945,38.01399993896485,39.3489990234375,17237000,23.90602002620697,0.7448057925732288,55.29446335099263,1
2019-09-09,35.867000579833984,38.402000427246094,35.032501220703125,38.402000427246094,45181000,24.01848002910614,0.6651345893852245,45.31523129303085,1
2019-09-10,33.7239990234375,35.53099822998047,33.50899887084961,35.25,52546000,24.119925022125244,0.553743337571007,38.032160485501,1
2019-09-11,34.750999450683594,35.06999969482422,33.61000061035156,33.84000015258789,32152000,24.227375020980833,0.5744381414412356,42.77853622699187,1
2019-09-12,35.66299819946289,36.082000732421875,35.111000061035156,35.49700164794922,30800000,24.33828501224518,0.5900395399164708,46.68390790023275,1
2019-09-13,33.83100128173828,35.75,33.763999938964844,35.65299987792969,26766000,24.435220017433167,0.5140978110306111,40.67800587939622,1
2019-09-16,33.792999267578125,34.345001220703125,32.45100021362305,32.85100173950195,28553000,24.531950016021728,0.537373089646944,40.561434775711945,1
2019-09-17,32.88199996948242,33.472999572753906,32.34299850463867,32.45899963378906,55335000,24.621380014419557,0.5016669375647085,37.76732425346789,1
2019-09-18,32.584999084472656,33.18899917602539,31.7549991607666,33.106998443603516,27011000,24.70978500843048,0.46594377114425645,36.8754733427073,1
2019-09-19,32.5,33.185001373291016,32.12200164794922,32.83399963378906,17669000,24.79595500946045,0.43939055401638405,36.60902964707563,1
2019-09-20,31.881999969482425,33.09000015258789,31.200000762939453,32.499000549316406,27832000,24.87717000961304,0.3091610532780975,34.64876573084926,1
2019-09-23,31.326000213623047,32.547000885009766,31.071399688720703,31.777999877929688,24693000,24.958700008392334,0.27777774752216233,32.93985716256142,1
2019-09-24,29.54700088500977,31.583999633789062,28.756999969482425,31.356000900268555,52634000,25.027985014915465,0.15625733337234538,28.154967235536667,1
2019-09-25,31.459999084472656,31.582500457763672,28.60700035095215,29.200000762939453,54844000,25.11184501171112,0.19153123622024948,38.50034553518593,1
2019-09-26,31.31399917602539,31.618999481201172,30.236000061035156,31.48200035095215,29359000,25.192665009498597,0.17934615554531508,38.050019333799995,1
2019-09-27,30.569000244140625,31.63999938964844,30.17099952697754,31.399999618530273,21812000,25.26817501068115,0.18168467498539753,35.752014902838035,1
2019-09-30,31.166000366210938,31.64900016784668,30.20299911499023,30.4689998626709,20602000,25.343960008621217,0.19177092560494002,38.934701794612614,1
2019-10-01,31.32200050354004,32.0,30.8799991607666,31.166000366210938,20107000,25.420040006637574,0.2018264205912268,39.77426187184045,1
2019-10-02,31.035999298095703,31.117000579833984,30.06999969482422,30.964000701904297,22062000,25.50513500213623,0.1990882043568285,38.72313444803085,1
2019-10-03,32.55699920654297,32.65999984741211,30.417600631713867,31.143999099731445,31372000,25.603090000152587,0.2981777021602041,46.77851776845079,1
2019-10-04,32.720001220703125,33.04499816894531,32.0099983215332,32.74700164794922,27540000,25.699495005607606,0.292514340526407,47.573917684382685,1
2019-10-07,32.63199996948242,33.15700149536133,32.215999603271484,32.68199920654297,14006000,25.796060004234313,0.23531191388165085,47.164100008243906,1
2019-10-08,31.104999542236328,32.569000244140625,31.079999923706055,32.25,19673000,25.88773000240326,0.11884460546095421,40.6245829111275,1
2019-10-09,31.385000228881836,31.67099952697754,31.16699981689453,31.350000381469727,14488000,25.98345000267029,0.1475319850505712,42.20697525887491,1
2019-10-10,32.446998596191406,32.92900085449219,31.10099983215332,31.44700050354004,21758000,26.086134996414184,0.2143792343635995,47.880549769193145,1
2019-10-11,32.92599868774414,33.733001708984375,32.44599914550781,33.08700180053711,22612000,26.18565999031067,0.20692051325093774,50.252726554196606,1
2019-10-14,34.43000030517578,34.60300064086914,32.867000579833984,32.89899826049805,21224000,26.291609992980955,0.23405020702252965,56.887787638981926,1
2019-10-15,34.608001708984375,34.944000244140625,34.369998931884766,34.709999084472656,20334000,26.397920002937315,0.27413301203851415,57.60842210953751,1
2019-10-16,32.36399841308594,34.3650016784668,32.2239990234375,34.20100021362305,24892000,26.490514993667603,0.17324631093801046,46.953156851717594,1
2019-10-17,33.13399887084961,33.391998291015625,32.400001525878906,32.650001525878906,16843000,26.587384986877442,0.17317561289689953,50.34688434601588,1
2019-10-18,31.43400001525879,33.5,31.21299934387207,33.20000076293945,26576000,26.67965998649597,0.15277983056437394,43.6996935649435,1
2019-10-21,31.972999572753903,32.65599822998047,31.160999298095703,31.700000762939453,17972000,26.770494985580445,0.15405160298866827,46.128265464863524,1
2019-10-22,29.9689998626709,32.68000030517578,29.530000686645508,32.349998474121094,30904000,26.8481449842453,0.09017825071636598,39.33453708226158,1
2019-10-23,29.714000701904297,30.97719955444336,29.106000900268555,29.820999145507812,23660000,26.92399498939514,0.12128304535487922,38.55638735423614,1
2019-10-24,32.33399963378906,32.42399978637695,30.10300064086914,30.195999145507812,31335000,27.011354985237123,0.18007299576464186,49.59073240771659,1
2019-10-25,31.7450008392334,32.13600158691406,30.91200065612793,31.67200088500977,22416000,27.095944991111754,0.08522494057140784,47.52447182006012,1
2019-10-28,32.49300003051758,32.917999267578125,31.281999588012695,32.249000549316406,28425000,27.18369499206543,0.09381945448132867,50.35354522713884,1
2019-10-29,31.25200080871582,32.1879997253418,29.86400032043457,30.600000381469727,53518000,27.265404996871947,0.024487843583026914,45.92936413853744,1
2019-10-30,31.91200065612793,31.993999481201172,30.84600067138672,31.332000732421875,20418000,27.34781499862671,0.040393841713384004,48.5199546582315,1
2019-10-31,31.35700035095215,31.98500061035156,30.874000549316406,31.641000747680664,17894000,27.425475001335144,0.02236643195704202,46.502304611203805,1
2019-11-01,31.676000595092773,32.20800018310547,31.28700065612793,31.625,16005000,27.50501000404358,0.02134522014028306,47.84477813586474,1
2019-11-04,30.791000366210938,32.099998474121094,30.37700080871582,31.83799934387207,26226000,27.5797500038147,0.0029968716598953726,44.507868091364585,1
2019-11-05,29.549999237060547,30.905000686645508,29.446199417114254,30.80900001525879,28060000,27.649359998703,-0.031496852040167944,40.266841491950345,1
2019-11-06,29.50200080871582,30.06999969482422,29.150999069213867,29.691999435424805,16359000,27.718570003509523,-0.035409459152367595,40.10765690345707,1
2019-11-07,28.575000762939453,29.749000549316406,28.243999481201172,29.55500030517578,24489000,27.782240009307863,-0.06068172620038481,37.06045245979168,1
2019-11-08,29.763999938964844,29.881000518798828,28.20800018310547,28.20800018310547,24672000,27.84965001106262,-0.08984159242557099,43.03828618349857,1
2019-11-11,30.332000732421875,30.520000457763672,29.34600067138672,29.604000091552734,17478000,27.92159001350403,-0.07527203603848776,45.69189519749596,1
2019-11-12,30.555999755859375,31.07489967346191,30.18199920654297,30.18199920654297,16772000,27.9958150100708,-0.06513695970566435,46.745534072181925,1
2019-11-13,31.430999755859375,31.483999252319336,30.263999938964844,30.5,19642000,28.071755008697508,0.007953025263576219,50.763967685026564,1
2019-11-14,31.2450008392334,31.98900032043457,30.93549919128418,31.43199920654297,16535000,28.143745012283325,0.10002117933294641,49.9019711696676,1
2019-11-15,31.238000869750977,31.5310001373291,30.969999313354492,31.493000030517575,10205000,28.214640016555787,0.0807874961659012,49.86765180140213,1
2019-11-18,32.29800033569336,32.58300018310547,31.03499984741211,31.27300071716309,17435000,28.28935502052307,0.07316585643221885,54.92320617441163,1
2019-11-19,31.628000259399418,32.577999114990234,31.451000213623047,32.323001861572266,14284000,28.36071002006531,0.053739826838286264,51.3952163348526,1
2019-11-20,31.704999923706055,32.51179885864258,31.200000762939453,31.437999725341797,16569000,28.43243501663208,0.040599957167916534,51.77857925899435,1
2019-11-21,31.60700035095215,32.198001861572266,31.420000076293945,31.75,13531000,28.504570016860963,0.01317480499750312,51.22480666813859,1
2019-11-22,31.45199966430664,32.0,30.97330093383789,31.875999450683594,11163000,28.573855018615724,0.003797896163972636,50.3083425640111,1
2019-11-25,31.707000732421875,31.874000549316406,31.23200035095215,31.50900077819824,13718000,28.645805025100707,0.01067834357360864,51.83506187493554,1
2019-11-26,33.61899948120117,33.71699905395508,31.70800018310547,31.79400062561035,28766000,28.726125020980835,0.047320905896761634,61.40902507973447,1
2019-11-27,34.099998474121094,34.26499938964844,33.007999420166016,33.750999450683594,24136000,28.810615015029907,0.05907188342699077,63.381030535901125,1
2019-11-29,33.67499923706055,34.400001525878906,33.55099868774414,33.9900016784668,12067000,28.89073000907898,0.055609548904651085,60.44209191744123,1
2019-12-02,33.08399963378906,33.599998474121094,31.153200149536133,33.599998474121094,29702000,28.967055006027223,0.050285702659970344,56.51747144279076,1
2019-12-03,35.066001892089844,35.13100051879883,32.0,32.10100173950195,32698000,29.05173501968384,0.1310883484085157,64.77747606238712,1
2019-12-04,37.20000076293945,37.69100189208984,34.95100021362305,35.0,56008000,29.148130025863647,0.1480772875880476,71.13528529143123,1
2019-12-05,36.35900115966797,37.65900039672851,36.0260009765625,37.10300064086914,32422000,29.240690031051635,0.1455622670087342,66.07353354320246,1
2019-12-06,36.459999084472656,37.229000091552734,36.07500076293945,36.779998779296875,21987000,29.331175022125244,0.12074257372917607,66.38290291483172,1
2019-12-09,36.979000091552734,38.11100006103515,36.400001525878906,36.51800155639648,40746000,29.42232002258301,0.11668422821184765,67.99784992673966,1
2019-12-10,36.79999923706055,37.39699935913086,36.4546012878418,37.35100173950195,15147000,29.513805017471313,0.1151514920321377,66.80582863972802,1
2019-12-11,37.30799865722656,37.45000076293945,36.55099868774414,36.84099960327149,18379000,29.605745010375976,0.11287437635943554,68.49384640174263,1
2019-12-12,37.20500183105469,37.630001068115234,36.49100112915039,37.20000076293945,21714000,29.697195014953614,0.1266732043215062,67.74167567950823,1
2019-12-13,38.55699920654297,39.20000076293945,37.04499816894531,37.04499816894531,32570000,29.794220008850097,0.169918328417914,72.07649922723482,1
2019-12-16,39.362998962402344,39.66699981689453,38.29999923706055,38.9739990234375,26217000,29.897800006866454,0.1808663645181654,74.29420724634632,1
2019-12-17,38.79499816894531,39.70000076293945,38.0629997253418,39.29999923706055,24641000,29.99802499771118,0.15276041311265653,70.07073274545685,1
2019-12-18,39.694000244140625,40.47999954223633,39.05350112915039,39.10200119018555,30707000,30.102810001373292,0.24156264772987868,72.71461130900406,1
2019-12-19,39.305999755859375,40.198001861572266,39.12699890136719,39.55899810791016,19410000,30.205869998931885,0.25058858969805997,69.84681508703001,1
2019-12-20,39.00699996948242,39.869598388671875,38.750999450683594,39.30500030517578,16842000,30.30602499961853,0.2270982709957905,67.63316189459916,1
2019-12-23,38.91299819946289,39.87099838256836,38.803001403808594,39.2869987487793,14290000,30.400394992828367,0.1398400149106067,66.91514079413928,1
2019-12-24,39.93899917602539,40.06399917602539,38.61399841308594,38.98099899291992,15273000,30.498854990005494,0.20229377910057256,70.58570169615498,1
2019-12-26,40.875,41.65999984741211,40.2400016784668,40.2760009765625,23498000,30.60047498703003,0.27181928739617556,73.4766760165819,1
2019-12-27,40.79999923706055,41.58000183105469,40.31100082397461,41.1510009765625,19133000,30.700359983444216,0.22644065689808124,72.85874278997709,1
2019-12-30,39.63600158691406,40.93199920654297,39.21099853515625,40.8380012512207,18269000,30.795549993515014,0.1612903514235735,63.87977288372411,1
2019-12-31,39.757999420166016,40.39400100708008,39.10100173950195,39.49599838256836,11222000,30.89145499229431,0.11114841359717187,64.3753150021516,1
2020-01-02,40.78099822998047,40.82400131225586,39.83599853515625,40.39899826049805,13967000,30.994314985275267,0.1023381377863124,68.30235071631166,1
2020-01-03,40.42900085449219,40.840301513671875,39.70000076293945,40.15999984741211,10317000,31.095789985656737,0.10241868634738238,65.62187762998158,1
2020-01-06,41.33300018310547,41.35200119018555,39.54199981689453,39.85900115966797,16860000,31.199954986572266,0.11943774361015236,68.98792338003742,1
2020-01-07,41.45000076293945,42.24800109863281,41.012001037597656,41.57500076293945,15529000,31.307829990386963,0.17488668359204373,69.4054522296419,1
2020-01-08,41.810001373291016,42.25450134277344,41.18600082397461,41.39300155639648,15501000,31.4161549949646,0.1909306755590432,70.71205751331921,1
2020-01-09,43.02000045776367,43.17100143432617,42.17900085449219,42.310001373291016,17844000,31.52906999588013,0.19919718456333224,74.63335578241185,1
2020-01-10,42.91699981689453,43.85599899291992,42.766998291015625,43.249000549316406,18041000,31.643614997863768,0.18610953789268203,73.72842463331398,1
2020-01-13,44.025001525878906,44.67449951171875,43.375,43.499000549316406,19998000,31.76201500892639,0.17409391660750861,76.96415224138684,1
2020-01-14,44.12200164794922,44.59199905395508,43.04999923706055,44.277000427246094,15055000,31.8793150138855,0.13182668634212602,77.2285712381627,1
2020-01-15,44.85100173950195,45.29999923706055,44.12200164794922,44.19200134277344,16329000,32.000550022125246,0.1543470848257147,79.16426750264868,1
2020-01-16,45.130001068115234,45.37799835205078,44.66400146484375,45.27399826049805,14669000,32.12547002792358,0.17909860924764298,79.86954618258136,1
2020-01-17,45.487998962402344,45.89099884033203,45.20000076293945,45.27299880981445,18692000,32.25035002708435,0.1488028637011658,80.76907316588746,1
2020-01-21,46.54399871826172,47.2859992980957,45.40900039672851,45.499000549316406,21393000,32.38569501876831,0.14361525387714447,83.15953945253926,1
2020-01-22,46.47600173950195,47.6786003112793,46.31700134277344,47.0,23584000,32.51975002288818,0.17720370512621697,82.4488538579553,1
2020-01-23,46.92499923706055,47.29999923706055,46.0,46.47700119018555,24450000,32.65425501823425,0.19795250360741146,83.45436713117542,1
2020-01-24,46.54800033569336,47.6510009765625,45.78300094604492,47.400001525878906,21411000,32.78501502037048,0.20781542246639728,79.34403014659956,1
2020-01-27,45.11100006103515,45.9900016784668,43.67399978637695,44.762001037597656,22474000,32.90732002258301,0.17504106232431127,66.00033911027482,1
2020-01-28,46.76599884033203,46.867000579833984,45.11000061035156,45.349998474121094,15361000,33.03565501213074,0.21001839491736884,71.86825526512015,1
2020-01-29,47.16699981689453,48.004600524902344,47.04499816894531,47.3390007019043,18085000,33.16407501220703,0.2010338303778787,73.08054923487218,1
2020-01-30,47.6879997253418,47.814998626708984,46.46599960327149,47.04999923706055,15071000,33.29350001335144,0.25356185150296584,74.61138030156816,1
2020-01-31,46.56600189208984,48.2869987487793,46.301998138427734,48.05799865722656,21802000,33.41863001823425,0.2982965159978084,65.91772640322388,1
2020-02-03,46.93899917602539,47.487998962402344,45.724998474121094,46.82500076293945,18507000,33.54480001449585,0.39185744678155543,67.28254556994125,1
2020-02-04,48.54600143432617,48.76800155639648,47.179100036621094,47.63899993896485,17798000,33.67717001914978,0.39696705711211466,72.40892430058416,1
2020-02-05,47.555999755859375,49.5,46.795799255371094,49.349998474121094,21317000,33.80280501365662,0.3334829418962202,65.59061053624224,1
2020-02-06,47.29800033569336,47.573001861572266,46.25,47.31600189208984,16732000,33.92757501602173,0.39806681870880545,63.90185860274421,1
2020-02-07,47.86899948120117,48.17300033569336,46.678001403808594,47.20000076293945,11944000,34.05701500892639,0.41653598433708505,65.9889688786751,1
2020-02-10,49.16899871826172,49.1693000793457,47.65299987792969,47.9109992980957,18650000,34.19337500572205,0.49531654899018185,70.21174400296924,1
2020-02-11,49.275001525878906,49.987998962402344,48.9109992980957,49.40700149536133,26930000,34.328610010147095,0.5121989538234892,70.53301594466399,1
2020-02-12,53.125,59.38899993896485,52.900001525878906,56.88999938964844,97794000,34.48134000778198,0.6346153846153846,79.27556803941613,1
2020-02-13,53.297000885009766,55.47800064086914,53.070701599121094,53.30099868774414,45225000,34.626060009002686,0.6716956569859438,79.5672331807579,1
2020-02-14,53.12200164794922,54.220001220703125,52.33300018310547,54.099998474121094,22082000,34.76909001350403,0.6957799044145934,78.35891732267464,1
2020-02-18,53.64099884033203,54.88800048828125,53.20000076293945,53.400001525878906,24464000,34.90952500343323,0.8154464830149983,79.35999890482906,1
2020-02-19,54.32099914550781,54.96849822998047,53.86399841308594,54.404998779296875,17858000,35.04911499977112,0.7266688088467999,80.62464481070137,1
2020-02-20,53.55799865722656,54.71849822998047,50.7400016784668,54.26900100708008,24669000,35.18414499282837,0.7103531987773575,75.06678683500739,1
2020-02-21,52.06600189208984,53.459999084472656,51.1609992980957,53.124000549316406,19258000,35.31513000488281,0.7032288094560664,65.5509618104071,1
2020-02-24,49.09600067138672,50.40449905395508,47.599998474121094,48.20000076293945,32880000,35.429855012893675,0.5753064266987189,51.54384214364532,1
2020-02-25,46.645999908447266,50.24300003051758,45.645999908447266,50.0,34084000,35.532775011062625,0.4892407623572861,43.32035444478992,1
2020-02-26,47.11800003051758,48.400001525878906,45.90399932861328,45.92499923706055,25320000,35.63895001411438,0.5181724802206911,45.13638946183555,1
2020-02-27,43.83700180053711,46.79330062866211,42.79349899291992,45.22800064086914,37168000,35.732740020751955,0.34646935740094875,36.40462158156719,1
2020-02-28,46.33100128173828,46.33100128173828,42.04999923706055,42.26350021362305,34554000,35.837820024490355,0.4159840939254913,45.09886395940623,1
2020-03-02,48.84000015258789,48.875,46.15959930419922,48.31999969482422,32555000,35.94994002342224,0.4966903713613402,52.1814432043584,1
